I,NAME,COMPOSER,FITNESS,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD
6283,"Es waren drei Gesellen (5-76), S. 122",,3.497118519670053,0.5706043956043956,0.5,0.5,0.37037037037037035,0.1,0.0,-0.0,0.0,-0.25750915750915754,0.9155934963444219,0.9830410998417083
6284,"Es wohnet ein Meister (5-77), S. 124",,3.4054185424532655,0.6175925925925926,0.5,0.5,0.55,0.11764705882352941,0.0,-0.0,0.0,-0.43597883597883597,0.873329152851271,0.4538349801459045
6285,"Es wohnt ein Mller (5-78), S. 125",,3.5763164736350794,0.5796296296296295,0.2777777777777778,-1.0,0.25,0.058823529411764705,0.0,-0.03125,0.0,-0.1962962962962963,0.392880978865406,0.9628608760332898
6286,"Es wohnt ein Markgraf (5-79), S. 126",,3.802064034572986,0.6333333333333333,0.2777777777777778,-1.0,0.7,0.08823529411764706,0.0,-0.0,0.0,-0.12222222222222223,0.49369414643327686,0.7188274044795784
6287,"Es wohnt ein Pfalzgraf an dem Rhein (5-80), S. 128",,3.1901871256069163,0.47435897435897434,-0.07692307692307693,-1.0,0.09615384615384616,0.06,0.0,-0.0,0.0,-0.05128205128205128,0.3670206447447827,0.6844485321441843
6288,"Es wollt ein Mdchen in der Frh' aufstehn (7-81), S. 129",,3.9256765278041286,0.6269230769230768,0.2692307692307692,-1.0,0.38571428571428573,0.14,0.0,-0.0196078431372549,0.0,-0.15384615384615385,0.670111826414192,0.9787041109999348
6290,"Es zog ein Matrose (5-83), S. 132f",,4.003910519761789,0.5166666666666667,-0.06666666666666667,-1.0,0.3,0.10344827586206896,-0.021739130434782608,-0.043478260869565216,0.0,-0.1111111111111111,0.896595662483354,0.6511012973917114
6291,"Helft Leutchen mir (5-84), S. 134",,4.004871014395934,0.661231884057971,0.17391304347826086,-1.0,0.6470588235294118,0.06043956043956044,-0.041666666666666664,-0.0,0.0,-0.06884057971014493,0.7506867905918021,0.4302611262422416
6292,"Ich armes Hselein (5-85), S. 136",,4.204870618579172,0.6127450980392156,0.2647058823529412,-1.0,0.8636363636363636,0.07575757575757576,-0.02127659574468085,-0.0,0.0,-0.11274509803921567,0.7871507943803191,0.35221987315010567
6293,"Ich bin der Panneflicker (5-85), S. 137",,4.74349931326081,0.537037037037037,-0.05555555555555555,-1.0,0.75,0.04285714285714286,-0.018518518518518517,-0.018518518518518517,0.0,-0.22592592592592592,0.7016523451180182,0.9791485554443794
6294,"In Hamburg steht ein schnes Haus (5-87), S. 138",,3.7416579131652656,0.6078431372549019,0.058823529411764705,-1.0,0.390625,0.10606060606060606,0.0,-0.08571428571428572,0.0,-0.0980392156862745,0.5080811914208498,0.7162392185613248
6295,"In sterreich steht ein schnes Schloá (5-88), S. 139",,3.711035683946434,0.574074074074074,-0.16666666666666666,-1.0,0.30357142857142855,0.08823529411764706,0.0,-0.0,0.0,-0.027777777777777776,0.6798397260466226,0.4526586950724882
6296,"Jetzt fngt das schne Frhjahr an (5-89), S.141",,3.4870898123615515,0.6976190476190477,0.2857142857142857,-1.0,0.5,0.2692307692307692,0.0,-0.0,0.0,-0.14047619047619045,0.4539396292113683,0.25
6297,"Meister Mller kommt und seht (5-90), S. 142",,4.15192639242414,0.5644444444444445,-0.1,-1.0,0.11538461538461539,0.13793103448275862,0.0,-0.0,0.0,-0.08888888888888888,0.9362979553936291,0.98484152279532
6298,"Nachtigall, wo ist gut wohnen (5-91), S. 143",,3.8323887725416648,0.4916666666666667,-0.125,-1.0,0.16,0.05128205128205128,0.0,-0.0,0.0,-0.0375,0.855585904866704,0.2860817477096547
6299,"O, was hab ich Graun und Zagen (5-92), S. 144",,3.3590634348118167,0.6906249999999999,0.40625,0.5,0.375,0.016129032258064516,0.0,-0.014705882352941176,0.0,-0.07604166666666667,0.8042093074835612,0.8208606105667118
6300,"O Himmel ich verspre (5-93), S. 147",,3.934462619486539,0.612037037037037,0.08333333333333333,-1.0,0.38636363636363635,0.05714285714285714,0.0,-0.0,0.0,-0.1388888888888889,0.45850069222878787,0.9791485554443794
6301,"Schloof, Kindele, schloof (5-94), S. 149",,4.273535584305709,0.69,0.35,-1.0,0.875,0.23684210526315788,0.0,-0.05405405405405406,0.0,-0.29333333333333333,0.4774531024531024,0.9705371997283763
6302,"Wo isch es denn jetzt, es mein Mannele (5-95), S. 149f",,3.8856668573630717,0.5869047619047618,0.125,-1.0,0.3409090909090909,0.06363636363636363,0.0,-0.0,-0.03571428571428571,-0.008928571428571428,0.7347289942026785,0.8671175168400473
6303,"Nach vieler Arbeit, Sturm und Klt (5-96), S. 152",,3.932915352327117,0.5703703703703703,-0.05555555555555555,0.5,0.25,0.058823529411764705,0.0,-0.0,0.0,-0.5055555555555555,0.8467225973108325,0.7635348029465676
6305,"Still, ihr Winde (5-98), S. 156",,3.8371516916776063,0.4972222222222223,-0.16666666666666666,-1.0,0.16447368421052633,0.0423728813559322,-0.012345679012345678,-0.0,0.0,-0.06666666666666667,0.8853911228678051,0.5867585313873056
6308,"Wir haben verloren ein Blmelein, S. 18",,3.861326402355814,0.5555555555555556,0.16666666666666666,-1.0,0.15,0.0,0.0,-0.0,0.0,0.0,0.8897058823529411,0.932731631113984
6309,"Klein Mtterchen geht, S. 18",,4.056724283939589,0.6944444444444444,0.5,-1.0,0.7142857142857143,0.0,0.0,-0.0,0.0,-0.07407407407407407,0.6298221839182938,0.9440978672170622
6310,"Als ich noch jung war und klein, S. 66",,3.5639811922571045,0.5853383458646616,0.2894736842105263,-1.0,0.11290322580645161,0.13513513513513514,0.0,-0.0,0.0,-0.021052631578947368,0.7844542855573857,0.98484152279532
6311,"Kommst du nit hurtig heraus in unsere Mitt'?, S. 19",,4.618220813405596,0.8291666666666667,0.25,-1.0,0.6666666666666666,0.0,0.0,-0.0,0.0,-0.39375000000000004,0.5222811841942276,0.9563562958780351
6313,"Ech ko'm de Muorgen do uowen durch' t Duorf, S. 29",,3.88800845977548,0.654040404040404,0.07575757575757576,0.5,0.4489795918367347,0.08461538461538462,0.0,-0.0,0.0,-0.1388888888888889,0.9135329215300375,0.8929396138523753
6314,"Du brauchs jo net ze kreischen, S. 30",,4.361613891411492,0.6025641025641025,0.11538461538461539,-1.0,0.4,0.0,0.0,-0.06896551724137931,0.0,-0.16666666666666666,0.8721082621082621,0.8666939582156974
6315,"Komm heraus, du traurige Braut, S. 32",,4.1004745398434785,0.5979166666666667,0.05,-1.0,0.25,0.05063291139240506,0.0,-0.010101010101010102,0.0,-0.11874999999999998,0.8023837819724005,0.9219559924958067
6316,"Als Gott hat Adam erschaffen, S. 41",,4.004574046074091,0.5746376811594204,0.10869565217391304,-1.0,0.3333333333333333,0.1,0.0,-0.012195121951219513,-0.13043478260869565,-0.0681159420289855,0.8390808948825826,0.7554719422837664
6317,"Als Gott den Adam hat erschaffen, S. 42",,3.510222385691181,0.4222222222222222,-0.13333333333333333,-1.0,-0.022727272727272728,0.06896551724137931,0.0,-0.041666666666666664,0.0,-0.11666666666666665,0.36640831219494385,0.9761634291214552
6318,"Als Gott den Adam hat erschaff'n, S. 43",,3.9553683451793096,0.5944444444444444,0.16666666666666666,-1.0,0.5,0.08695652173913043,0.0,-0.0,0.0,-0.1388888888888889,0.7490909558115849,0.7265672444401884
6319,"Meng Mamm huot mer e Man gin, S. 44",,4.5600452421111815,0.5111111111111111,0.16666666666666666,-1.0,-1.0,0.0,0.0,-0.0,0.0,-0.2296296296296296,0.6850797894915541,0.8008913785455531
6320,"Le'f Gefuodesch, d' Hinger rotschen, S. 51",,3.728197407176536,0.6764705882352942,0.4117647058823529,-1.0,0.3620689655172414,0.10606060606060606,0.0,-0.0,0.0,-0.13823529411764707,0.9707016527746302,0.40145378152531785
6321,"A wu santi, S. 58",,3.6967199862401103,0.5625,0.125,-1.0,-0.2,0.0,0.0,-0.0,0.0,-0.1875,0.7839417170376923,0.4122217307975822
6323,"Musikanten-Vierzeiler 1, S. 70",,4.221663621180863,0.6111111111111112,0.16666666666666666,-1.0,-0.5,0.0,0.0,-0.0,0.0,-0.3888888888888889,0.8542146997319412,0.534115588115588
6324,"Musikanten-Vierzeiler 2, S. 70",,4.504087512104753,0.6458333333333333,0.25,-1.0,1.0,0.13333333333333333,0.0,-0.0,0.0,0.0,0.7801634176806591,0.9614240944240944
6325,"Musikantenvierzeiler 3, S. 71",,4.16248026048026,0.9375,0.375,0.5,0.625,0.06666666666666667,0.0,-0.0,0.0,-0.2375,0.8427228327228328,0.9614240944240944
6326,"Trinklied zum Verlobungsfest, S. 72",,4.105693198633606,0.5606060606060607,-0.13636363636363635,-1.0,0.35714285714285715,0.11904761904761904,0.0,-0.0196078431372549,0.0,-0.1727272727272727,0.7638449344585198,0.2855517867543769
6327,"Kandaaf, daat as eng lschteg Saach, S. 7",,3.7495228933472746,0.6677083333333333,0.125,-1.0,0.4,0.06451612903225806,-0.019230769230769232,-0.0,0.0,-0.05416666666666667,0.5149036976492725,0.21697044450050926
6328,"Wo' as sech dann dee Bauer, S. 15",,3.9469880356440656,0.6944444444444445,0.2,-1.0,0.5394736842105263,0.1206896551724138,0.0,-0.0,-0.06666666666666667,-0.19444444444444445,0.5593926332695476,0.2867441822191501
6330,"Brakken hir Geeá huet den Dekkel geschannt, S. 23",,3.908724442121759,0.4930555555555555,-0.125,-1.0,0.1,0.0,-0.04081632653061224,-0.10204081632653061,0.0,-0.38055555555555554,0.47012964987525574,0.30287346172175034
6331,"Mo'm Gre't, wll der mer net gin ert Mrei?, S. 29",,3.0940392257831775,0.5531746031746032,0.1111111111111111,1.0,0.22727272727272727,0.29411764705882354,-0.027777777777777776,-0.0,0.0,-0.12142857142857144,0.3741246293238703,0.3045103250244379
6332,"Papp kommt hannert dem Uewen eraus, S. 32",,3.6817343195268304,0.4375,0.041666666666666664,-1.0,0.25,0.06382978723404255,-0.016129032258064516,-0.0,0.0,-0.24305555555555558,0.8381630593427932,0.5023831262711266
6333,"Op engem Baam de Kueder stzt, S. 33",,3.5769348730177155,0.6266666666666667,0.3,-1.0,0.4166666666666667,0.10526315789473684,-0.02702702702702703,-0.0,0.0,-0.20166666666666666,0.41166475681181564,0.2014937529263905
6334,"D' Kttche sollt op d' Kirmes goen, S. 38",,4.240077086964101,0.8194444444444445,0.6666666666666666,-1.0,0.7037037037037037,0.10869565217391304,0.0,-0.0,0.0,-0.2916666666666667,0.4971560823742987,0.1298648247177659
6335,"Mir mussen an d' Mille goen, S. 41",,3.7461634557096177,0.7083333333333334,0.28125,1.0,0.5,0.1774193548387097,-0.03333333333333333,-0.0,0.0,-0.07291666666666666,0.5638947974120387,0.17364532019704432
6336,"Schweizerimann, S. 45",,3.355359027996681,0.5384615384615385,0.34615384615384615,-1.0,0.13333333333333333,0.0,0.0,-0.0,0.0,-0.09615384615384616,0.8663184261974586,0.4327542699956493
6337,"Ewell hu mir onse Paaá (?), S. 49",,3.9264220576898454,0.6343434343434342,0.2727272727272727,1.0,0.2569444444444444,0.06923076923076923,-0.03529411764705882,-0.03529411764705882,-0.09090909090909091,-0.15252525252525254,0.7979153794167508,0.23484573728520286
6338,"De klenge Meenchen, S.53",,3.830385595011025,0.4488888888888889,0.0,-1.0,0.22580645161290322,0.08620689655172414,0.0,-0.0,0.0,-0.21111111111111114,0.8401048932160673,0.6906811467337783
6339,"Bruder Melchor, S. 54",,4.140009188538619,0.5590277777777778,0.041666666666666664,1.0,0.5,0.1276595744680851,0.0,-0.025,0.0,-0.41527777777777786,0.7030087349914133,0.3929788608735977
6340,"Madam, Madam, nach Hause sollt Ihr kommen, S. 58",,4.035967660378127,0.6611111111111111,0.23333333333333334,-1.0,0.4444444444444444,0.0,0.0,-0.0,0.0,-0.3222222222222222,0.4448057492445763,0.896717466689106
6341,"Die Gedanken sind frei, S. 64",,3.9032520654380667,0.75,0.5882352941176471,1.0,0.5833333333333334,0.12121212121212122,-0.04081632653061224,-0.02040816326530612,0.0,-0.1519607843137255,0.8331277857202926,0.5565824993692708
6342,"Schn ist die Jugend, S.66",,4.26995297427639,0.5555555555555555,-0.041666666666666664,-1.0,0.5,0.0851063829787234,-0.031578947368421054,-0.021052631578947368,0.0,-0.12499999999999999,0.8888200411950822,0.6913855148904411
6343,Feder-die-Gans,,3.8143795035411596,0.5197222222222223,0.0,-1.0,0.2037037037037037,0.10256410256410256,0.0,-0.0,0.0,-0.2013888888888889,0.8707179212377483,0.37858912994730076
6344,"Eine gruselige Geschichte, S. 70",,4.095145633175472,0.7820000000000001,0.54,0.5,0.6041666666666666,0.16326530612244897,0.0,-0.0,0.0,-0.42390476190476173,0.9985507246376812,0.9097887860888108
6345,"Mllerliddchen, S. 72",,3.9076293038162966,0.6984848484848486,0.45454545454545453,-1.0,0.55,0.11904761904761904,-0.02127659574468085,-0.0,0.0,-0.06363636363636363,0.8884042796884051,0.24057971014492752
6346,"De Malbrough, S. 74",,3.89144794532588,0.513888888888889,0.03333333333333333,-1.0,0.25,0.0,0.0,-0.02127659574468085,0.0,-0.19166666666666668,0.793173114942579,0.34522398758360184
6347,"Schlof Kennchen,schlof, S. 9",,3.8262887533716228,0.409090909090909,0.13636363636363635,-1.0,0.375,0.0,-0.0625,-0.0,0.0,-0.25757575757575757,0.8448674894503594,0.5136182336182336
6348,"Gi mer net bal schlofe go'n, S. 9f",,3.4635105715540497,0.6523809523809524,0.3333333333333333,-1.0,0.0,0.0,0.0,-0.0,0.0,-0.16666666666666666,0.6771814417466591,0.19938515590689507
6350,"So reiden de Heren, S. 10f",,4.171669585849961,0.6282051282051282,0.19230769230769232,-1.0,0.1,0.04,0.0,-0.0,0.0,-0.4230769230769231,0.7771145483368966,0.9755806785387046
6351,"Merenchen, S. 11",,3.77484126984127,0.611111111111111,0.16666666666666666,-1.0,0.25,0.0,-0.1111111111111111,-0.0,0.0,0.0,0.6461904761904762,0.8230952380952381
6354,"Miniminimo, S. 12",,4.613980463980464,0.5916666666666667,-0.5,0.5,1.0,0.0,0.0,-0.0,0.0,-0.35833333333333334,0.36874236874236876,0.20476190476190476
6355,"Mumm Aneleis, S.13",,4.11028494321395,0.6296296296296295,0.05555555555555555,0.5,1.0,0.058823529411764705,0.0,-0.0,0.0,-0.07407407407407407,0.8115480330652745,0.29058770858770855
6356,"Well der wesse wie mer sein, S. 13",,3.166929563237781,0.6458333333333334,0.25,0.5,0.15,0.021739130434782608,0.0,-0.0,0.0,-0.125,0.5472981606108541,0.9705371997283763
6358,"Gebt uns was, S. 15",,4.01060686575904,0.6770833333333333,0.0,0.5,0.625,0.1,-0.037037037037037035,-0.0,0.0,-0.13541666666666666,0.8619796290665857,0.2259098003445829
6360,"Ave Maria, S. 17f",,4.180316184526846,0.6209876543209876,0.1111111111111111,-1.0,0.5,0.02830188679245283,0.0,-0.0,0.0,-0.037037037037037035,0.6773371268058274,0.9843673642665578
6362,"Mari Geburt, S.21f",,3.895040229527767,0.5527131782945737,0.05813953488372093,-1.0,0.1346153846153846,0.10588235294117647,0.0,-0.0,-0.046511627906976744,-0.02635658914728682,0.927794781345218,0.871070556043224
6363,"Nach der Wandlung, S. 23f",,3.453324569203166,0.5052631578947369,0.10526315789473684,-1.0,0.18421052631578946,0.06756756756756757,0.0,-0.1111111111111111,-0.10526315789473684,-0.042105263157894736,0.6631197497183073,0.4849176714271053
6365,"De Butzemennchen, S. 26",,4.026010981774297,0.5952380952380951,0.21428571428571427,-1.0,0.5714285714285714,0.07407407407407407,0.0,-0.0,0.0,-0.10714285714285714,0.7786028557583996,0.23804160943383884
6366,"De klenge Mennchen, S. 27",,4.5186528419009235,0.5462962962962963,0.05555555555555555,-1.0,0.625,0.08823529411764706,0.0,-0.0,0.0,-0.31481481481481477,1.0,0.6763325804630153
6367,"De klenge Mennchen, S. 28f",,3.719059167335545,0.4488888888888889,0.0,-1.0,0.203125,0.08620689655172414,0.0,-0.0,0.0,-0.1788888888888889,0.8106197641306755,0.6637435219788161
6368,"Den Em Steffen, S. 29",,3.5074141633580056,0.6335978835978836,0.2777777777777778,0.5,0.0,0.058823529411764705,-0.023255813953488372,-0.0,0.0,-0.408994708994709,0.8031983805668016,0.9749686834346655
6369,"Ech hun e Freier, S. 30",,3.436159620308227,0.6484126984126984,0.2777777777777778,0.5,0.0,0.058823529411764705,-0.02564102564102564,-0.0,0.0,-0.34417989417989425,0.7823480667753113,0.97217924248884
6370,"Meng Mamm hat mir e Man gin, S. 31",,3.761232606402885,0.4428571428571429,-0.07142857142857142,-1.0,0.4,0.07692307692307693,-0.05,-0.0,0.0,-0.3,0.5025679394564844,0.4286979704162367
6371,"D'Meedche vu Goetzen, S. 32",,3.9999101429487363,0.5974358974358974,0.11538461538461539,-1.0,0.28125,0.0,-0.022222222222222223,-0.044444444444444446,0.0,-0.18974358974358976,0.8014647897007512,0.32126618521355366
6372,"Lef Gefuodesch, S. 32f",,3.994863204812006,0.65,0.29411764705882354,1.0,0.43103448275862066,0.22727272727272727,0.0,-0.0,0.0,-0.1411764705882353,0.9835977380073858,0.1895551122106845
6373,"Zu Arel op der Knippchen, S. 33f",,3.5600431448065577,0.38165266106442575,-0.08823529411764706,-1.0,-0.13636363636363635,0.030303030303030304,0.0,-0.03333333333333333,0.0,-0.08823529411764706,0.7942058116706676,0.568320144442231
6375,"Dengelengeleng meng Fra as krank, S. 35f",,4.2981089151203005,0.6041666666666666,0.125,-1.0,0.25,0.0,0.0,-0.08571428571428572,0.0,-0.2916666666666667,1.0,0.6915612960726812
6377,"Schneiderlitchen, S. 37",,3.6697315991667723,0.6487179487179487,0.19230769230769232,0.5,0.5,0.08,0.0,-0.0,0.0,-0.15,0.7337396963327644,0.0904183535762483
6379,"Et wolt e Bauer seng Diechterche bestuoden, S. 39f",,3.8305111941198904,0.7222222222222223,0.3333333333333333,0.5,0.7272727272727273,0.043478260869565216,0.0,-0.0,0.0,-0.09722222222222221,0.8912730972730973,0.23066748066748066
6380,"Op der Het do stet e Bam, S. 40f",,3.338385248819357,0.6599999999999999,0.35,-1.0,0.41379310344827586,0.13157894736842105,0.0,-0.03225806451612903,0.0,-0.225,0.47167164891302826,0.4827586206896552
6382,"Man scheckt Jokele aus, S. 42",,3.9633781007191526,0.645,0.2,-1.0,0.5,0.05263157894736842,0.0,-0.0,0.0,-0.2683333333333333,0.5998089628206424,0.2971326164874552
6383,"Schlacht bei der Conzerbrck, S.44",,3.867575130571871,0.44480519480519476,-0.13636363636363635,-1.0,0.3333333333333333,0.35714285714285715,0.0,-0.0,0.0,-0.08441558441558442,0.9141419981498613,0.302627473638596
6384,"Der erste sprach seid wohlgemuth, S. 46",,3.550741962089292,0.52,0.1,-1.0,0.23333333333333334,0.13793103448275862,0.0,-0.0,0.0,-0.02666666666666667,0.7178137027178613,0.20914070614581104
6385,"Adam hatte sieben Shn, S. 48",,3.685660696799184,0.375,-0.25,-1.0,0.0,0.0,0.0,-0.0,0.0,-0.09375,0.739915580804068,0.726995115995116
6386,"Echternacher Springprozessionslied, S.47f",,3.3818288439677815,0.3636363636363636,-0.045454545454545456,-1.0,0.14285714285714285,0.023255813953488372,-0.029411764705882353,-0.00980392156862745,0.0,-0.09469696969696968,0.7124174058053818,0.4931934558036435
6387,"Abends und Morgens, S. 49",,3.538961328045769,0.7692307692307693,0.34615384615384615,0.5,0.7142857142857143,0.08,0.0,-0.0,0.0,-0.20512820512820512,0.7055538579067991,0.4290833723518733
6388,"Die untreue Braut, S. 49",,4.2227899867096195,0.4772727272727273,-0.13636363636363635,-1.0,0.25,0.07142857142857142,0.0,-0.0,0.0,-0.16666666666666666,1.0,0.7639155278351607
6389,"Die untreue Braut, S. 51",,4.694828608187616,0.5846153846153845,0.11538461538461539,-1.0,1.0,0.0,0.0,-0.0,0.0,-0.07692307692307693,0.8089651861361258,0.8397095758976446
6390,"Jetzt reisen wir zum Tor hinaus (1-4), S. 10",,3.8566602651067416,0.5410256410256411,0.11538461538461539,-1.0,0.25,0.06,0.0,-0.0,0.0,-0.2653846153846154,0.7280087256837897,0.25237410160268925
6391,"'T Lidd vun de Mlleren (1-6), S. 15",,4.354878478591019,0.7378787878787879,0.09090909090909091,-1.0,0.55,0.07142857142857142,0.0,-0.0,0.0,-0.12424242424242422,0.9550461133069827,0.650048815500486
6392,"Die Heufahrt (1-7), S. 18",,3.5808348829636176,0.635,0.35,-1.0,0.18421052631578946,0.08974358974358974,0.0,-0.01098901098901099,0.0,-0.22166666666666668,0.8439647695611223,0.3752525008253819
6393,"Die Trne (1-8), S. 21f",,4.386529991839563,0.4908008658008658,-0.2727272727272727,-1.0,0.04,0.0,-0.009174311926605505,-0.06422018348623854,0.0,-0.13982683982683983,0.8803091674419482,0.9894713506297922
6394,"La jeune Indienne (1-11), S. 28",,4.060504229031954,0.4385964912280701,-0.15789473684210525,-1.0,-0.14814814814814814,0.05405405405405406,-0.0392156862745098,-0.0,0.0,-0.008771929824561403,1.0,0.8219312907686138
6395,"In einem khlen Grunde (1-12), S. 31",,4.192269092905045,0.6807692307692308,0.6153846153846154,-1.0,0.8846153846153846,0.08,-0.0392156862745098,-0.058823529411764705,0.0,-0.11282051282051281,0.7875678667396653,0.40692773311063873
