I,NAME,COMPOSER,FITNESS,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,,,,,,,,,,,,,,
6658,"Verzweiflung (126b), S. 287",,-0.214015416,0.463203463,-0.045454545,-1,-0.166666667,0,-0.071428571,-0.053571429,-0.363636364,-0.198051948,0.857706209,0.363884436,,,,,,,,,,,,,,
6659,"Rschen (127a), S. 289",,0.314316106,0.365740741,-0.138888889,-1,-0.071428571,0,-0.117647059,0,0,-0.143518519,0.769883637,0.650174766,,,,,,,,,,,,,,
6660,"Rschen (127a), S. 290",,1.136886306,0.558823529,-0.235294118,-1,0.3125,0.196969697,0,0,0,-0.06372549,0.9258581,0.441754587,,,,,,,,,,,,,,
6661,"Rschen (127c), S. 292",,2.152187186,0.56025641,0.769230769,-1,0.384615385,0.22,0,0,0,-0.034615385,0.904025023,0.348674984,,,,,,,,,,,,,,
6662,"Hbsch und fein, aber allein (128), S. 293",,0.65358204,0.546296296,0.055555556,-1,0.066666667,0.029411765,0,0,0,-0.194444444,0.744738139,0.405358062,,,,,,,,,,,,,,
6663,"Achtzehn Jahre alt (129), S. 294",,0.667485643,0.601851852,0.388888889,-1,0,0,-0.068965517,0,0,-0.324074074,0.765571022,0.304213472,,,,,,,,,,,,,,
6664,"Belagerung von Landau (130), S. 297",,1.420067958,0.602941176,0.176470588,-1,0.365853659,0,0,0,0,-0.220588235,0.917836811,0.577553959,,,,,,,,,,,,,,
6665,"De Malbrough (131b), S. 299f",,1.064227995,0.618939394,0.272727273,-1,0.375,0,0,0,0,-0.197727273,0.652667202,0.342621399,,,,,,,,,,,,,,
6666,"Des Fhnrichs Tod (132), S. 301",,1.171714105,0.634848485,0.5,-1,0.516666667,0.095238095,0,0,-0.181818182,-0.277272727,0.643527617,0.240524151,,,,,,,,,,,,,,
6667,"Napoleons Schicksal (134), S. 303f",,-0.366076307,0.269230769,-0.576923077,-1,-0.384615385,0,-0.031746032,0,0,-0.166666667,1,0.524644084,,,,,,,,,,,,,,
6668,"Latour d' Auvergne (135), S. 805f",,0.537729372,0.371679198,-0.289473684,-1,0.142857143,0.013513514,-0.010752688,-0.064516129,0,-0.119110276,0.865422534,0.628109761,,,,,,,,,,,,,,
6669,"Gnral Bertrand (136a), S. 307f",,1.287688972,0.494557823,0.071428571,-1,0.318181818,0.134146341,0,-0.042735043,0,-0.195011338,1,0.507120798,,,,,,,,,,,,,,
6670,"Un jeune soldat (137), S. 310f",,1.647795112,0.569372294,0.340909091,-1,0.485294118,0.209302326,-0.050847458,-0.016949153,-0.045454545,-0.175,0.840928335,0.490240104,,,,,,,,,,,,,,
6671,"Carbonard (138), S. 312",,1.060221727,0.654761905,0.2,-1,0.269230769,0.105263158,0,0,-0.1,-0.221428571,0.905032877,0.24736159,,,,,,,,,,,,,,
6672,"Der Hecker (139), S. 313",,-0.13933692,0.346153846,-0.384615385,-1,-0.136363636,0,0,0,0,-0.261538462,1,0.297026717,,,,,,,,,,,,,,
6673,"Kaiser Max von Mexiko (140), S. 314f",,1.404334704,0.648717949,0.538461538,-1,0.176470588,0.04,0,0,0,-0.238461538,0.876293471,0.362852697,,,,,,,,,,,,,,
6674,"Der Schwatzhafte (141), S. 316",,1.074954344,0.601190476,0.142857143,-1,0.375,0.037037037,0,0,0,-0.214285714,0.833981228,0.299174174,,,,,,,,,,,,,,
6675,"Der gefangene Husar (142), S. 317",,1.169885235,0.557017544,0.131578947,-1,0.318181818,0,-0.017241379,0,0,-0.118421053,0.919085399,0.379683958,,,,,,,,,,,,,,
6676,"Der Reiter im Quartier (143), S. 319",,1.424507108,0.637254902,0.5,-1,-0.019230769,0.060606061,0,0,0,-0.215686275,1,0.461563189,,,,,,,,,,,,,,
6677,"Soldatenabschied (144a), S. 321",,2.141766942,0.57037037,0.222222222,0.5,0.173913043,0.176470588,-0.027027027,-0.027027027,0,-0.266666667,0.55574983,0.263761608,,,,,,,,,,,,,,
6678,"Abschied von der Heimat (145), S. 324",,1.426990281,0.571428571,0.25,-1,0.125,0.02173913,0,-0.028985507,0,-0.154761905,0.763764213,0.878805778,,,,,,,,,,,,,,
6679,"Vor der Schlacht (146), S. 325",,-0.450868939,0.333333333,-0.25,-1,-0.434782609,0,0,0,-0.166666667,-0.213888889,0.769760347,0.511375544,,,,,,,,,,,,,,
6680,"Frisch auf Soldatenblut (147), S. 326",,-0.273451262,0.290659341,-0.269230769,-1,-0.185714286,0.04,0,0,0,-0.141208791,0.748188414,0.24385483,,,,,,,,,,,,,,
6681,"Der Deserteur (148), S. 327",,0.454933176,0.361507937,-0.25,-1,-0.083333333,0,0,0,0,-0.201587302,0.928525825,0.699820049,,,,,,,,,,,,,,
6682,"Soldatenleben (149), S. 329",,0.076986269,0.371428571,-0.214285714,-1,0.166666667,0.074074074,0,-0.037735849,0,-0.186904762,0.72648838,0.177254902,,,,,,,,,,,,,,
6683,"Soldatenelend (150), S. 330f",,0.517422518,0.536458333,0.0625,-1,-0.055555556,0.016129032,0,0,0,-0.223958333,0.964527705,0.217321337,,,,,,,,,,,,,,
6684,"Was hrt man denn Neues vom Krieg (151), S. 332",,-0.375708923,0.176303855,-0.404761905,-1,-0.625,0.12195122,-0.040816327,-0.020408163,0,-0.20521542,0.929755776,0.69248204,,,,,,,,,,,,,,
6685,"Soldatenabschied (152), S. 333",,0.979551837,0.682291667,0.0625,-1,0.4375,0.032258065,0,-0.075,0,-0.104166667,0.779951924,0.164216848,,,,,,,,,,,,,,
6686,"Liebesnot (153), S. 334",,1.183907868,0.535714286,0.261904762,-1,0.375,0.012195122,0,0,0,-0.166666667,0.83098858,0.334771785,,,,,,,,,,,,,,
6687,"Soldaten hab ich lieb (154), S. 336",,0.407213759,0.456666667,0.1,-1,-0.416666667,0.086206897,0,0,0,-0.046666667,0.736349971,0.491323559,,,,,,,,,,,,,,
6688,"Einquartierungs-Erlebnis (155a), S. 338",,1.276510372,0.657875458,0.307692308,-1,0.466666667,0.18,-0.075471698,0,0,-0.21996337,0.821671792,0.138039216,,,,,,,,,,,,,,
6689,"Schnster Schatz, willst du' s erlauben? (156a), S. 340",,0.044701587,0.261764706,-0.558823529,-1,-0.133333333,0,-0.025974026,-0.025974026,0,-0.266666667,0.9424175,0.851290963,,,,,,,,,,,,,,
6690,"Schnster Schatz, willst du' s erlauben? (156a), S. 340",,-0.102668935,0.244117647,-0.558823529,-1,-0.25,0,-0.026666667,-0.026666667,0,-0.266666667,0.940793743,0.841243205,,,,,,,,,,,,,,
6691,"Schnster Schatz, willst du' s erlauben (156b), S. 341",,-0.697224337,0.266666667,-0.5,-1,-0.194444444,0,0,0,-0.111111111,-0.207407407,0.826849737,0.222222222,,,,,,,,,,,,,,
6692,"Die Reise nach Jtland (157a), S. 342f",,1.119530767,0.58974359,0.153846154,-1,0.222222222,0.12,-0.024390244,0,0,-0.115384615,0.945907041,0.22758662,,,,,,,,,,,,,,
6693,"Die Reise nach Frankreich (157b), S. 344",,0.546173731,0.574074074,0.166666667,-1,0.236842105,0.029411765,0,0,0,-0.027777778,0.566956898,0,,,,,,,,,,,,,,
6694,"Was sollen die Soldaten essen? (158), S. 345",,0.738436609,0.662301587,0.083333333,-1,0.275862069,0.086956522,-0.057692308,0,-0.083333333,-0.280357143,0.737440317,0.313925565,,,,,,,,,,,,,,
6695,"Auf der Wildbahn (159), S. 347",,0.730442379,0.631481481,0.111111111,-1,0.125,0.088235294,0,0,0,-0.207407407,0.809752992,0.172268908,,,,,,,,,,,,,,
6696,"Der Fhnrich (160a), S. 348",,1.505611886,0.557017544,0.315789474,-1,0.261904762,0.094594595,-0.031746032,0,0,-0.127192982,0.962359244,0.472885282,,,,,,,,,,,,,,
6697,"Rekrutenlied  (161), S. 350",,0.719681673,0.624458874,0.181818182,-1,0.30952381,0.047619048,-0.015151515,0,0,-0.483766234,0.780729585,0.274449923,,,,,,,,,,,,,,
6698,"Rekrutenlied  (161), S. 350",,1.109097057,0.625541126,0.318181818,-1,0.333333333,0.095238095,0,0,0,-0.45995671,0.870671902,0.326087493,,,,,,,,,,,,,,
6699,"Der unerbittliche Hauptmann (162), S. 352",,-0.365884855,0.211538462,-0.423076923,-1,-0.1875,0,0,0,0,-0.146153846,0.786557909,0.392749544,,,,,,,,,,,,,,
6700,"Abschied vom Liebchen (163), S. 357",,-0.037533428,0.28452381,-0.142857143,-1,0.25,0.037037037,0,-0.022727273,0,-0.246428571,0.630133638,0.172785074,,,,,,,,,,,,,,
6701,"Schwur und Treue (164), S.358",,-0.554108309,0.231060606,-0.681818182,-1,-0.46875,0,0,-0.06122449,0,-0.045454545,0.761212705,0.710865597,,,,,,,,,,,,,,
6702,"Schatz, ach Schatz,",,0.930247716,0.482051282,-0.230769231,-1,0.25,0,0,0,0,-0.202197802,0.952320222,0.678843245,,,,,,,,,,,,,,
6703,"Zum Abschied (166), S. 361",,0.049173945,0.477777778,-0.033333333,-1,0.125,0.017241379,-0.032258065,0,0,-0.177777778,0.59844989,0.074074074,,,,,,,,,,,,,,
6704,"Eine Schwalbe macht keinen Sommer (167a), S. 362",,1.480175169,0.632321429,0.3,-1,0.648648649,0.038461538,-0.036036036,0,-0.05,-0.25,0.764480944,0.432298645,,,,,,,,,,,,,,
6705,"djes Gretchen! (168), S. 366",,3.699286059,0.805555556,0.277777778,0.5,1,0.058823529,0,0,0,-0.222222222,1,0.279351418,,,,,,,,,,,,,,
6706,"Guter Himmel, ich muá scheiden (169), S. 367",,0.691727139,0.435185185,-0.111111111,-1,-0.1,0.085714286,-0.04,0,0,-0.180555556,1,0.602494335,,,,,,,,,,,,,,
6707,"Auswandererlied (170a), S. 368",,-0.600597349,0.157936508,-0.5,-1,-0.388888889,0.117647059,0,-0.054054054,0,-0.135714286,0.646796325,0.555679988,,,,,,,,,,,,,,
6708,"Auswandererlied (170d), S. 370f",,1.046002807,0.6,0.35,-1,0.326923077,0.105263158,0,0,-0.2,-0.11,0.615819087,0.357997486,,,,,,,,,,,,,,
6709,"Auswandererlied (170e), S. 372",,-0.804849466,0.225,-0.375,-1,-0.277777778,0.066666667,0,-0.034482759,0,-0.075,0.510359788,0.155384615,,,,,,,,,,,,,,
6710,"Auswandererlied (170e), S. 373",,-0.541860202,0.227777778,-0.833333333,-1,0.0625,0,-0.057142857,-0.028571429,0,-0.022222222,0.694911305,0.414220557,,,,,,,,,,,,,,
6711,"Abschied vom Liebchen (171a), S. 374",,2.30591564,0.572619048,0.607142857,-1,0.5,0.185185185,-0.018181818,0,0,-0.05,0.976310709,0.532839659,,,,,,,,,,,,,,
6712,"Wiederbegegnung auf dem Kirchweg (172), S.379",,0.77443585,0.514705882,0.088235294,-1,0.25,0.045454545,0,0,0,-0.12745098,0.860633966,0.142857143,,,,,,,,,,,,,,
6713,"Nchtlicher Besuch (173a), S. 380",,0.385440913,0.278431373,-0.411764706,-1,0,0,0,0,0,-0.123529412,1,0.642303658,,,,,,,,,,,,,,
6714,"Wiederbegegnung am Brunnen (173b), S. 382",,0.056697461,0.348015873,-0.083333333,-1,0.0625,0.043478261,0,0,0,-0.21984127,0.759883926,0.145994005,,,,,,,,,,,,,,
6715,"An Liebchens Tr (174), S. 384",,0.6316724,0.464550265,0,-1,0.125,0.088235294,0,0,0,-0.168783069,0.91735431,0.2053156,,,,,,,,,,,,,,
6716,"Fenstergang (175), S. 385",,1.481325854,0.435897436,0.269230769,-1,0.25,0.04,0,0,0,-0.076923077,1,0.563120726,,,,,,,,,,,,,,
6717,"Beim Mondenschein (176), S. 386",,0.548693868,0.496296296,0.055555556,-1,0.5,0.088235294,0,-0.027777778,0,-0.251851852,0.566077261,0.122159091,,,,,,,,,,,,,,
6718,"Nchtlicher Besuch (177a), S. 387",,1.786795635,0.826666667,0.5,-1,0.6,0.111111111,0,0,0,-0.28,0.77485119,0.254166667,,,,,,,,,,,,,,
6719,"Nchtlicher Besuch mit dem Verlobungsring (177b), S.388",,0.46383975,0.32,-0.22,-1,-0.25,0,0,0,0,-0.133333333,0.987147977,0.760025106,,,,,,,,,,,,,,
6720,"Nchtlicher Besuch mit dem Verlobungsring (177c), S. 389",,0.939935083,0.373333333,-0.22,-1,-0.090909091,0.081632653,0,0,0,-0.113333333,0.982522226,0.926689295,,,,,,,,,,,,,,
6721,"Erkennungszeichen (178a), S. 390",,1.743118296,0.65,0.384615385,-1,0.25,0.2,0,0,0,-0.146153846,0.827848403,0.576808354,,,,,,,,,,,,,,
6722,"Schatz, bist du bs (179), S. 392",,0.619861209,0.479166667,0,-1,0.083333333,0.048387097,0,0,0,-0.229166667,0.743129494,0.495011285,,,,,,,,,,,,,,
6723,"Der Schuster und das Mdchen (180a), S. 394",,1.426197684,0.575490196,0.176470588,-1,0.172413793,0,-0.032258065,-0.064516129,0,-0.156862745,1,0.755460045,,,,,,,,,,,,,,
6724,"Der Schuster und das Mdchen (180b), S.395f",,0.476183362,0.559090909,0.181818182,-1,0.027777778,0,0,-0.026315789,0,-0.13030303,0.657075341,0.207039971,,,,,,,,,,,,,,
6725,"Wahl des Brutigams (184), S. 402",,1.595863073,0.579761905,0.357142857,-1,0.65,0.037037037,-0.022222222,0,0,-0.144047619,0.852171893,0.286019223,,,,,,,,,,,,,,
6726,"Bedenken gegen das Heiraten (185), S.404",,-0.198166581,0.328070175,-0.342105263,-1,-0.333333333,0.081081081,0,0,0,-0.211403509,0.909674693,0.369849574,,,,,,,,,,,,,,
6727,"Hochzeitslied (186), S. 405",,0.688714011,0.573333333,0.066666667,-1,0.321428571,0.051724138,0,-0.019607843,-0.066666667,-0.074444444,0.539264482,0.297015774,,,,,,,,,,,,,,
6728,"Die traurige Braut (187a), S. 407",,0.981001291,0.579545455,0.181818182,-1,0.208333333,0.058139535,-0.016949153,0,0,-0.178030303,0.827931698,0.320212544,,,,,,,,,,,,,,
6729,"Die traurige Braut (187b), S. 408",,0.411767626,0.51978022,0.153846154,-1,0.133333333,0.06,-0.016949153,-0.016949153,-0.230769231,-0.218864469,0.717350656,0.310989267,,,,,,,,,,,,,,
6730,"Allerlei Hausrat (188), S. 410",,3.145905835,0.611111111,0.166666667,0.5,1,0.029411765,0,0,0,-0.314814815,0.848687157,0.30484395,,,,,,,,,,,,,,
6731,"Hausrat (189), S. 412",,1.099546583,0.578205128,0.038461538,-1,0.431818182,0,0,0,-0.076923077,-0.317948718,0.959150645,0.486782884,,,,,,,,,,,,,,
6732,"Reue der jungen Ehefrau (190), S. 413f",,0.419518949,0.495578231,0.047619048,-1,0.057692308,0.024390244,-0.034090909,0,-0.047619048,-0.238888889,0.843106744,0.27173122,,,,,,,,,,,,,,
6733,"Der betrogene Ehemann (191), S. 415f",,0.384814455,0.384108527,0.011627907,-1,-0.222222222,0,-0.006410256,0,0,-0.332170543,0.887059282,0.662821761,,,,,,,,,,,,,,
6734,"Kleiner Mann und groáe Frau (192a), S. 418",,-0.858841384,0.333333333,-0.233333333,-1,-0.5,0,0,-0.024390244,0,-0.277777778,0.539422317,0.303904321,,,,,,,,,,,,,,
6735,"De klenge Mnnchen (192b), S. 420",,1.441373449,0.515151515,-0.136363636,0.5,0,0.023809524,0,0,0,-0.246969697,0.537547422,0.248198321,,,,,,,,,,,,,,
6736,"O wat e klenge Man! (193), S. 422",,-1.576167953,0.208333333,-0.666666667,-1,-0.5,0,-0.047619048,0,0,-0.316666667,0.475266598,0.271184497,,,,,,,,,,,,,,
6737,"Beluxt a beduxt (194), S. 423",,1.498828136,0.462962963,0.055555556,-1,0.25,0,0,0,0,0,1,0.730309618,,,,,,,,,,,,,,
6738,"D'n E'm Steffen (195), S. 424",,-0.43046934,0.137254902,-0.264705882,-1,-0.25,0.090909091,-0.022222222,0,0,-0.279411765,0.823728223,0.333978313,,,,,,,,,,,,,,
6739,"Madam! Madam! (196), S. 425",,-0.397582367,0.408333333,-0.125,-1,-0.5,0,-0.018518519,0,0,-0.15625,0.840471176,0.153381643,,,,,,,,,,,,,,
6740,"Das alta Weib (197a), S. 426",,0.695714211,0.374509804,-0.264705882,-1,0.056603774,0,-0.03030303,0,0,-0.315686275,0.96773362,0.9075622,,,,,,,,,,,,,,
6741,"Der alte Drudelsack (197c), S. 430",,1.40308886,0.601851852,0.166666667,-1,0.625,0,0,0,0,-0.203703704,1,0.213274045,,,,,,,,,,,,,,
6742,"Das alte Weib (197d), S. 431",,0.02349524,0.382352941,-0.382352941,-1,-0.625,0,0,0,0,-0.235294118,1,0.883789357,,,,,,,,,,,,,,
6743,"Ehlicher Dialog (198), S. 433",,0.91378405,0.616666667,0.1,-1,0.076923077,0.025641026,-0.015625,-0.03125,0,-0.1625,0.926639413,0.377288868,,,,,,,,,,,,,,
6744,"Des Mdchens Lebensstufen (199), S. 434",,1.138552956,0.423076923,0,-1,0.175,0.1,-0.019607843,0,0,-0.15,0.974279217,0.635804659,,,,,,,,,,,,,,
6745,"Des Mdchens Lebensstufen (199), S. 434",,1.106349195,0.43,-0.066666667,-1,0.3,0.017241379,-0.016393443,0,0,-0.156666667,0.989348371,0.609486221,,,,,,,,,,,,,,
6746,"Schlecht gefreit (200), S. 436",,0.40559461,0.387254902,-0.264705882,-1,0.4,0,-0.015873016,0,0,-0.441176471,0.892278654,0.447816423,,,,,,,,,,,,,,
6747,"La jeune marie (201), S. 437f",,1.087346973,0.641666667,0.142857143,-1,0.5,0,0,0,0,-0.139285714,0.67668108,0.265427797,,,,,,,,,,,,,,
6748,"Ehestandslehren (202), S. 439",,0.207423252,0.4,-0.25,-1,-0.083333333,0.026315789,0,0,0,-0.05,0.920598431,0.243842365,,,,,,,,,,,,,,
6749,"Klosterhaá (203), S. 440f",,1.177125342,0.764814815,0.388888889,-1,0.428571429,0.117647059,0,-0.05,0,-0.316666667,0.665092721,0.178777096,,,,,,,,,,,,,,
6750,"Des Burschen Tracht (204a), S.445",,0.590043726,0.525925926,-0.111111111,-1,0.384615385,0,0,-0.052631579,0,-0.292592593,0.807208974,0.328628724,,,,,,,,,,,,,,
6751,"Des Burschen Tracht (204b), S. 446",,1.025878533,0.596491228,0.078947368,-1,0.423076923,0.148648649,-0.022727273,-0.090909091,0,-0.346491228,0.766771518,0.472070439,,,,,,,,,,,,,,
6752,"Der Schweizermann (205a), S. 447",,1.287975315,0.685606061,0.181818182,-1,0.321428571,0.034883721,0,0,0,-0.25,0.932546003,0.381692777,,,,,,,,,,,,,,
6753,"Quadrille (206), S. 449f",,-0.397502185,0.333333333,-0.260869565,-1,-0.571428571,0,0,0,0,-0.177536232,0.953205248,0.325793602,,,,,,,,,,,,,,
6754,"Rtsel (207a), S. 453",,0.10618071,0.405208333,-0.125,-1,0,0,0,0,0,-0.277232143,0.799217808,0.303986711,,,,,,,,,,,,,,
6755,"Rtsel (207a), S. 453",,1.61347813,0.78125,0.375,-1,0.676470588,0.032258065,-0.02173913,0,0,-0.380208333,0.83355503,0.316891911,,,,,,,,,,,,,,
6756,"Wasser und Wein (208), S. 393",,-0.189399022,0.201851852,-0.444444444,-1,-0.125,0,-0.026315789,0,0,-0.32037037,0.875996004,0.648883727,,,,,,,,,,,,,,
6757,"Die Saufbrder (210), S. 461",,1.046048755,0.640277778,0.333333333,-1,0,0.021276596,0,0,0,-0.420138889,0.863005987,0.608293951,,,,,,,,,,,,,,
6758,"Schlemmerlied (211), S. 461",,0.283973643,0.622222222,0.166666667,-1,-0.083333333,0,-0.026315789,-0.052631579,0,-0.077777778,0.617496175,0.117647059,,,,,,,,,,,,,,
6759,"Trinkzeremonie (212), S. 463",,1.450031338,0.462962963,-0.055555556,-1,1,0.058823529,0,0,0,-0.166666667,0.811548033,0.338919035,,,,,,,,,,,,,,
6760,"Rundgesang (213), S. 464",,1.540392623,0.513157895,0.184210526,-1,0.3,0.027027027,0,0,0,-0.096491228,0.884140287,0.728348116,,,,,,,,,,,,,,
6761,"Ansingelied an den Fastnachtstagen (216), S. 469",,0.314843989,0.231481481,-0.055555556,-1,-0.2,0,0,0,0,-0.194444444,0.799029927,0.73433258,,,,,,,,,,,,,,
6762,"Ostereierlied (217), S. 469",,1.648195791,0.648148148,0.444444444,-1,0.380952381,0,0,0,0,-0.111111111,0.799608318,0.486153611,,,,,,,,,,,,,,
6763,"Eierliddchen (218), S. 470",,1.504008506,0.657407407,0.277777778,-1,0.4,0,0,0,0,-0.240740741,0.962337662,0.447226399,,,,,,,,,,,,,,
6764,"Fuesendsliddchen (219a), S. 471",,0.804375318,0.330555556,0.166666667,-1,0.181818182,0,0,-0.016666667,0,-0.222222222,0.654894579,0.709329223,,,,,,,,,,,,,,
6765,"Jger und Graserin (220), S. 475",,1.133766541,0.756666667,0.35,-1,0.607142857,0,-0.051282051,-0.025641026,0,-0.31,0.616191432,0.190688662,,,,,,,,,,,,,,
6766,"Bauer keen Edelmann (221a), S. 476",,1.054888005,0.594444444,0.25,-1,0.5,0,0,0,-0.083333333,-0.359722222,0.836537527,0.316961589,,,,,,,,,,,,,,
6767,"Bauer keen Edelmann! (221b), S. 477",,-1.018689195,0.15942029,-0.282608696,-1,-0.5,0,-0.016129032,-0.048387097,0,-0.395652174,0.707723578,0.356943936,,,,,,,,,,,,,,
6768,"Was braucht man auf dem Bauerndorf? (222), S. 479",,1.271117113,0.607843137,0.205882353,-1,0.25,0.121212121,-0.016949153,0,0,-0.220588235,1,0.323716889,,,,,,,,,,,,,,
6769,"Das Mdchen vom Lande (223), S. 406",,1.934083978,0.636666667,0.26,-1,0.666666667,0,0,-0.012658228,0,-0.073333333,0.87041668,0.586325526,,,,,,,,,,,,,,
6770,"Der Ackersmann (224), S. 482",,-0.167984999,0.310119048,-0.25,-1,-0.5,0.066666667,0,0,0,-0.017857143,0.676731171,0.546355258,,,,,,,,,,,,,,
6771,"Das faule Weibchen (225a), S. 483",,0.69410336,0.560606061,0.136363636,-1,0.625,0,-0.054054054,0,0,-0.263636364,0.520149393,0.169674688,,,,,,,,,,,,,,
6772,"Das faule Gretchen (225b), S. 485",,1.19857006,0.539473684,0.236842105,-1,0.1875,0,0,0,0,-0.289473684,0.919290052,0.604937903,,,,,,,,,,,,,,
6773,"Das faule Gretchen (225c), S. 486",,0.782721434,0.645454545,0.136363636,-1,0.4,0,-0.028571429,0,0,-0.313636364,0.726173524,0.21693752,,,,,,,,,,,,,,
6774,"Der Postknecht (227), S. 489",,0.001492303,0.337301587,-0.291666667,-1,-0.333333333,0,0,0,0,-0.256001984,0.930955439,0.614237261,,,,,,,,,,,,,,
6775,"Der Kirchenruber Peter Paulus (229a), S. 491",,0.477270039,0.586243386,-0.166666667,-1,0.192307692,0,0,-0.02173913,-0.111111111,-0.121693122,0.810591475,0.309337516,,,,,,,,,,,,,,
6776,"Der Kirchenruber Peter Paulus (229b), S. 493",,0.214094219,0.478703704,-0.111111111,-1,0.055555556,0.058823529,0,0,0,-0.203703704,0.650395237,0.285431008,,,,,,,,,,,,,,
6777,"Der Kirchenruber Peter Paulus (229c), S.494",,0.9136099,0.577777778,0.222222222,-1,0.285714286,0.117647059,0,-0.068181818,0,-0.151851852,0.695420871,0.234861354,,,,,,,,,,,,,,
6778,"Allerlei Jagen (230), S. 496",,1.38544787,0.646428571,0.25,-1,0.266666667,0.037037037,0,-0.028985507,0,-0.213095238,0.791772169,0.635624171,,,,,,,,,,,,,,
6779,"Der Wildschtz (231), S. 497",,2.847209723,0.569607843,0.088235294,0.5,0.382352941,0.03030303,0,0,0,-0.238235294,0.953993526,0.560952382,,,,,,,,,,,,,,
6780,Der Wildschtz (231),,1.980952269,0.677083333,0.65625,-1,0.640625,0.032258065,0,-0.019607843,0,-0.046875,0.689968585,0.351250128,,,,,,,,,,,,,,
6781,"Der verschmhte Jger (232a), S.500",,1.04007724,0.584615385,0.153846154,-1,0.105263158,0,-0.039215686,-0.039215686,0,-0.261538462,0.855868351,0.680454027,,,,,,,,,,,,,,
6782,"Es wollt ein Jger sich jagen (233a), S. 502",,0.962792252,0.616666667,0.277777778,-1,0.272727273,0.176470588,-0.029411765,0,0,-0.17962963,0.733433276,0.094758065,,,,,,,,,,,,,,
6783,"Es sollt sich ein Jger ausjagen (233b), S. 504",,1.124700868,0.56968254,0.1,-1,0.282608696,0.086206897,-0.026666667,-0.013333333,0,-0.239365079,0.915548185,0.45001963,,,,,,,,,,,,,,
6784,"Verhngnisvoller Irrtum (234), S.505",,1.559146773,0.376,0.08,-1,0.409090909,0.020408163,-0.063157895,0,0,-0.216,0.978019341,0.974786255,,,,,,,,,,,,,,
6785,"Dem Jger seine Lust (235), S. 507",,1.768696512,0.645833333,0.45,-1,0.446428571,0.128205128,0,0,0,-0.274166667,0.929115269,0.443280877,,,,,,,,,,,,,,
6786,"Jgerlust (236), S. 508",,-0.741006548,0.194444444,-0.666666667,-1,-0.404761905,0,0,0,0,-0.286111111,0.830366259,0.591722431,,,,,,,,,,,,,,
6787,"Jgerfreuden (237), S. 509",,-0.132692358,0.302083333,-0.125,-1,-0.03030303,0.074468085,0,-0.018867925,0,-0.118055556,0.658362083,0.124620651,,,,,,,,,,,,,,
6788,"Die schne Buerin (238a), S. 510f",,1.004876949,0.519585253,0.14516129,-1,0.123076923,0.131147541,-0.027027027,-0.006756757,-0.290322581,-0.188786482,0.886228734,0.712570054,,,,,,,,,,,,,,
6789,"Die schne Buerin (238b), S. 512f",,0.955465815,0.526330532,0.058823529,-1,0.28125,0.03030303,-0.023529412,0,-0.117647059,-0.11232493,0.799755616,0.512504508,,,,,,,,,,,,,,
6790,"Die schnste Schferin (239), S. 514f",,-0.434407496,0.230392157,-0.529411765,-1,-0.465517241,0,-0.047619048,0,-0.176470588,-0.029411765,0.950054753,0.633576001,,,,,,,,,,,,,,
6791,"Die bermtigen Gesellen (240), S. 516",,0.594083077,0.566666667,-0.038461538,-1,0.357142857,0.02,0,0,0,-0.269230769,0.747473283,0.210492578,,,,,,,,,,,,,,
6792,"Die lustigen Gesellen (241a), S. 517",,1.839269603,0.60515873,0.5,-1,0.666666667,0.088235294,0,0,0,-0.334435626,0.875489902,0.438154636,,,,,,,,,,,,,,
6793,"Abschied von Frankfurt (242), S. 519",,1.245778794,0.495555556,0.233333333,-1,0.375,0.034482759,0,0,0,-0.206666667,0.708842439,0.605231374,,,,,,,,,,,,,,
6794,"Mllerlied (243a), S. 520",,1.004934849,0.612121212,0.272727273,-1,0.142857143,0.047619048,-0.023255814,0,0,-0.143939394,0.845643941,0.25116144,,,,,,,,,,,,,,
6795,"Zimmerleute (244), S. 523",,-0.097633128,0.307692308,-0.269230769,-1,0.0625,0.04,0,0,0,-0.102564103,0.701807274,0.162162162,,,,,,,,,,,,,,
6796,"Der Hausierer (245), S. 433",,1.54805626,0.6875,0.541666667,-1,0.4375,0.065217391,0,0,0,-0.229166667,0.767013745,0.278325123,,,,,,,,,,,,,,
6797,"Die Schneiderhochzeit (246), S. 526",,0.95803578,0.551282051,0.192307692,-1,0.625,0,0,0,0,-0.280769231,0.647204453,0.223010814,,,,,,,,,,,,,,
